Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 13,3,20,BBA,Thursday,Isabella Green,1592,Daniel Turner
Room 13,3,21,BBA,Thursday,Daniel Turner,1599,Daniel Turner
Room 13,3,21,BBA,Thursday,Emily Moore,1600,Daniel Turner
Room 13,3,22,BBA,Thursday,John Turner,1607,Daniel Turner
Room 13,3,22,BBA,Thursday,Olivia Ward,1608,Daniel Turner
Room 13,3,19,BBA,Thursday,David Martinez,1615,Daniel Turner
Room 13,3,19,BBA,Thursday,Jessica Thompson,1616,Daniel Turner
Room 13,3,20,BBA,Thursday,Matthew Perez,1623,Daniel Turner
Room 13,3,20,BBA,Thursday,Isabella Green,1624,Daniel Turner
Room 13,3,21,BBA,Thursday,Daniel Turner,1631,Daniel Turner
Room 13,3,21,BBA,Thursday,Emily Moore,1632,Daniel Turner
Room 13,3,22,BBA,Thursday,John Turner,1639,Daniel Turner
Room 13,3,22,BBA,Thursday,Olivia Ward,1640,Daniel Turner
Room 13,3,19,BBA,Thursday,David Martinez,1647,Daniel Turner
Room 13,3,19,BBA,Thursday,Jessica Thompson,1648,Daniel Turner
Room 13,3,20,BBA,Thursday,Matthew Perez,1655,Daniel Turner
Room 13,3,20,BBA,Thursday,Isabella Green,1656,Daniel Turner
Room 13,3,21,BBA,Thursday,Daniel Turner,1663,Daniel Turner
Room 13,3,21,BBA,Thursday,Emily Moore,1664,Daniel Turner
Room 13,3,22,BBA,Thursday,John Turner,1671,Daniel Turner
Room 13,3,22,BBA,Thursday,Olivia Ward,1672,Daniel Turner
Room 13,3,19,BBA,Thursday,David Martinez,1679,Daniel Turner
Room 13,3,19,BBA,Thursday,Jessica Thompson,1680,Daniel Turner
Room 13,3,20,BBA,Thursday,Matthew Perez,1687,Daniel Turner
Room 13,3,20,BBA,Thursday,Isabella Green,1688,Daniel Turner
Room 13,3,21,BBA,Thursday,Daniel Turner,1695,Daniel Turner
Room 13,3,21,BBA,Thursday,Emily Moore,1696,Daniel Turner
Room 14,3,19,BBA,Thursday,David Martinez,1706,Daniel Turner
Room 14,3,19,BBA,Thursday,Jessica Thompson,1707,Daniel Turner
Room 14,3,20,BBA,Thursday,Matthew Perez,1714,Daniel Turner
Room 14,3,20,BBA,Thursday,Isabella Green,1715,Daniel Turner
Room 14,3,21,BBA,Thursday,Daniel Turner,1722,Daniel Turner
Room 14,3,21,BBA,Thursday,Emily Moore,1723,Daniel Turner
Room 14,3,22,BBA,Thursday,John Turner,1730,Daniel Turner
Room 14,3,22,BBA,Thursday,Olivia Ward,1731,Daniel Turner
Room 14,3,19,BBA,Thursday,David Martinez,1738,Daniel Turner
Room 14,3,19,BBA,Thursday,Jessica Thompson,1739,Daniel Turner
Room 14,3,20,BBA,Thursday,Matthew Perez,1746,Daniel Turner
Room 14,3,20,BBA,Thursday,Isabella Green,1747,Daniel Turner
Room 14,3,21,BBA,Thursday,Daniel Turner,1754,Daniel Turner
Room 14,3,21,BBA,Thursday,Emily Moore,1755,Daniel Turner
Room 14,3,22,BBA,Thursday,John Turner,1762,Daniel Turner
Room 14,3,22,BBA,Thursday,Olivia Ward,1763,Daniel Turner
Room 14,3,19,BBA,Thursday,David Martinez,1770,Daniel Turner
Room 14,3,19,BBA,Thursday,Jessica Thompson,1771,Daniel Turner
Room 14,3,20,BBA,Thursday,Matthew Perez,1778,Daniel Turner
Room 14,3,20,BBA,Thursday,Isabella Green,1779,Daniel Turner
Room 14,3,21,BBA,Thursday,Daniel Turner,1786,Daniel Turner
Room 14,3,21,BBA,Thursday,Emily Moore,1787,Daniel Turner
Room 14,3,22,BBA,Thursday,John Turner,1794,Daniel Turner
Room 14,3,22,BBA,Thursday,Olivia Ward,1795,Daniel Turner
Room 14,3,19,BBA,Thursday,David Martinez,1802,Daniel Turner
Room 14,3,19,BBA,Thursday,Jessica Thompson,1803,Daniel Turner
Room 14,3,20,BBA,Thursday,Matthew Perez,1810,Daniel Turner
Room 14,3,20,BBA,Thursday,Isabella Green,1811,Daniel Turner
Room 14,3,21,BBA,Thursday,Daniel Turner,1818,Daniel Turner
Room 14,3,21,BBA,Thursday,Emily Moore,1819,Daniel Turner
Room 15,3,19,BBA,Thursday,David Martinez,1829,Daniel Turner
Room 15,3,19,BBA,Thursday,Jessica Thompson,1830,Daniel Turner
Room 15,3,20,BBA,Thursday,Matthew Perez,1837,Daniel Turner
Room 15,3,20,BBA,Thursday,Isabella Green,1838,Daniel Turner
Room 15,3,21,BBA,Thursday,Daniel Turner,1845,Daniel Turner
Room 15,3,21,BBA,Thursday,Emily Moore,1846,Daniel Turner
Room 15,3,22,BBA,Thursday,John Turner,1853,Daniel Turner
Room 15,3,22,BBA,Thursday,Olivia Ward,1854,Daniel Turner
Room 15,3,19,BBA,Thursday,David Martinez,1861,Daniel Turner
Room 15,3,19,BBA,Thursday,Jessica Thompson,1862,Daniel Turner
Room 15,3,20,BBA,Thursday,Matthew Perez,1869,Daniel Turner
Room 15,3,20,BBA,Thursday,Isabella Green,1870,Daniel Turner
Room 15,3,21,BBA,Thursday,Daniel Turner,1877,Daniel Turner
Room 15,3,21,BBA,Thursday,Emily Moore,1878,Daniel Turner
Room 15,3,22,BBA,Thursday,John Turner,1885,Daniel Turner
Room 15,3,22,BBA,Thursday,Olivia Ward,1886,Daniel Turner
Room 15,3,19,BBA,Thursday,David Martinez,1893,Daniel Turner
Room 15,3,19,BBA,Thursday,Jessica Thompson,1894,Daniel Turner
Room 15,3,20,BBA,Thursday,Matthew Perez,1901,Daniel Turner
Room 15,3,20,BBA,Thursday,Isabella Green,1902,Daniel Turner
Room 15,3,21,BBA,Thursday,Daniel Turner,1909,Daniel Turner
Room 15,3,21,BBA,Thursday,Emily Moore,1910,Daniel Turner
Room 15,3,22,BBA,Thursday,John Turner,1917,Daniel Turner
Room 15,3,22,BBA,Thursday,Olivia Ward,1918,Daniel Turner
Room 15,3,19,BBA,Thursday,David Martinez,1925,Daniel Turner
Room 15,3,19,BBA,Thursday,Jessica Thompson,1926,Daniel Turner
Room 15,3,20,BBA,Thursday,Matthew Perez,1933,Daniel Turner
Room 15,3,20,BBA,Thursday,Isabella Green,1934,Daniel Turner
Room 15,3,21,BBA,Thursday,Daniel Turner,1941,Daniel Turner
Room 15,3,21,BBA,Thursday,Emily Moore,1942,Daniel Turner
Room 16,3,19,BBA,Thursday,David Martinez,1952,Daniel Turner
Room 16,3,19,BBA,Thursday,Jessica Thompson,1953,Daniel Turner
Room 16,3,20,BBA,Thursday,Matthew Perez,1960,Daniel Turner
Room 16,3,20,BBA,Thursday,Isabella Green,1961,Daniel Turner
Room 16,3,21,BBA,Thursday,Daniel Turner,1968,Daniel Turner
Room 16,3,21,BBA,Thursday,Emily Moore,1969,Daniel Turner
Room 16,3,22,BBA,Thursday,John Turner,1976,Daniel Turner
Room 16,3,22,BBA,Thursday,Olivia Ward,1977,Daniel Turner
Room 16,3,19,BBA,Thursday,David Martinez,1984,Daniel Turner
Room 16,3,19,BBA,Thursday,Jessica Thompson,1985,Daniel Turner
Room 16,3,20,BBA,Thursday,Matthew Perez,1992,Daniel Turner
Room 16,3,20,BBA,Thursday,Isabella Green,1993,Daniel Turner
Room 16,3,21,BBA,Thursday,Daniel Turner,2000,Daniel Turner
Room 16,3,21,BBA,Thursday,Emily Moore,2001,Daniel Turner
Room 16,3,22,BBA,Thursday,John Turner,2008,Daniel Turner
Room 16,3,22,BBA,Thursday,Olivia Ward,2009,Daniel Turner
Room 16,3,19,BBA,Thursday,David Martinez,2016,Daniel Turner
Room 16,3,19,BBA,Thursday,Jessica Thompson,2017,Daniel Turner
Room 16,3,20,BBA,Thursday,Matthew Perez,2024,Daniel Turner
Room 16,3,20,BBA,Thursday,Isabella Green,2025,Daniel Turner
Room 16,3,21,BBA,Thursday,Daniel Turner,2032,Daniel Turner
Room 16,3,21,BBA,Thursday,Emily Moore,2033,Daniel Turner
Room 16,3,22,BBA,Thursday,John Turner,2040,Daniel Turner
Room 16,3,22,BBA,Thursday,Olivia Ward,2041,Daniel Turner
Room 16,3,19,BBA,Thursday,David Martinez,2048,Daniel Turner
Room 16,3,19,BBA,Thursday,Jessica Thompson,2049,Daniel Turner
Room 16,3,20,BBA,Thursday,Matthew Perez,2056,Daniel Turner
Room 16,3,20,BBA,Thursday,Isabella Green,2057,Daniel Turner
Room 16,3,21,BBA,Thursday,Daniel Turner,2064,Daniel Turner
Room 16,3,21,BBA,Thursday,Emily Moore,2065,Daniel Turner
Room 17,3,19,BBA,Thursday,David Martinez,2075,David Martinez
Room 17,3,19,BBA,Thursday,Jessica Thompson,2076,David Martinez
Room 17,3,20,BBA,Thursday,Matthew Perez,2083,David Martinez
Room 17,3,20,BBA,Thursday,Isabella Green,2084,David Martinez
Room 17,3,21,BBA,Thursday,Daniel Turner,2091,David Martinez
Room 17,3,21,BBA,Thursday,Emily Moore,2092,David Martinez
Room 17,3,22,BBA,Thursday,John Turner,2099,David Martinez
Room 17,3,22,BBA,Thursday,Olivia Ward,2100,David Martinez
Room 17,3,19,BBA,Thursday,David Martinez,2107,David Martinez
Room 17,3,19,BBA,Thursday,Jessica Thompson,2108,David Martinez
Room 17,3,20,BBA,Thursday,Matthew Perez,2115,David Martinez
Room 17,3,20,BBA,Thursday,Isabella Green,2116,David Martinez
Room 17,3,21,BBA,Thursday,Daniel Turner,2123,David Martinez
Room 17,3,21,BBA,Thursday,Emily Moore,2124,David Martinez
Room 17,3,22,BBA,Thursday,John Turner,2131,David Martinez
Room 17,3,22,BBA,Thursday,Olivia Ward,2132,David Martinez
Room 17,3,19,BBA,Thursday,David Martinez,2139,David Martinez
Room 17,3,19,BBA,Thursday,Jessica Thompson,2140,David Martinez
Room 17,3,20,BBA,Thursday,Matthew Perez,2147,David Martinez
Room 17,3,20,BBA,Thursday,Isabella Green,2148,David Martinez
Room 17,3,21,BBA,Thursday,Daniel Turner,2155,David Martinez
Room 17,3,21,BBA,Thursday,Emily Moore,2156,David Martinez
Room 17,3,22,BBA,Thursday,John Turner,2163,David Martinez
Room 17,3,22,BBA,Thursday,Olivia Ward,2164,David Martinez
Room 17,3,19,BBA,Thursday,David Martinez,2171,David Martinez
Room 17,3,19,BBA,Thursday,Jessica Thompson,2172,David Martinez
Room 17,3,20,BBA,Thursday,Matthew Perez,2179,David Martinez
Room 17,3,20,BBA,Thursday,Isabella Green,2180,David Martinez
Room 17,3,21,BBA,Thursday,Daniel Turner,2187,David Martinez
Room 17,3,21,BBA,Thursday,Emily Moore,2188,David Martinez
Room 18,3,19,BBA,Thursday,David Martinez,2198,Daniel Turner
Room 18,3,19,BBA,Thursday,Jessica Thompson,2199,Daniel Turner
Room 18,3,20,BBA,Thursday,Matthew Perez,2206,Daniel Turner
Room 18,3,20,BBA,Thursday,Isabella Green,2207,Daniel Turner
Room 18,3,21,BBA,Thursday,Daniel Turner,2214,Daniel Turner
Room 18,3,21,BBA,Thursday,Emily Moore,2215,Daniel Turner
Room 18,3,22,BBA,Thursday,John Turner,2222,Daniel Turner
Room 18,3,22,BBA,Thursday,Olivia Ward,2223,Daniel Turner
Room 18,3,19,BBA,Thursday,David Martinez,2230,Daniel Turner
Room 18,3,19,BBA,Thursday,Jessica Thompson,2231,Daniel Turner
Room 18,3,20,BBA,Thursday,Matthew Perez,2238,Daniel Turner
Room 18,3,20,BBA,Thursday,Isabella Green,2239,Daniel Turner
Room 18,3,21,BBA,Thursday,Daniel Turner,2246,Daniel Turner
Room 18,3,21,BBA,Thursday,Emily Moore,2247,Daniel Turner
Room 18,3,22,BBA,Thursday,John Turner,2254,Daniel Turner
Room 18,3,22,BBA,Thursday,Olivia Ward,2255,Daniel Turner
Room 18,3,19,BBA,Thursday,David Martinez,2262,Daniel Turner
Room 18,3,19,BBA,Thursday,Jessica Thompson,2263,Daniel Turner
Room 18,3,20,BBA,Thursday,Matthew Perez,2270,Daniel Turner
Room 18,3,20,BBA,Thursday,Isabella Green,2271,Daniel Turner
Room 18,3,21,BBA,Thursday,Daniel Turner,2278,Daniel Turner
Room 18,3,21,BBA,Thursday,Emily Moore,2279,Daniel Turner
Room 18,3,22,BBA,Thursday,John Turner,2286,Daniel Turner
Room 18,3,22,BBA,Thursday,Olivia Ward,2287,Daniel Turner
Room 18,3,19,BBA,Thursday,David Martinez,2294,Daniel Turner
Room 18,3,19,BBA,Thursday,Jessica Thompson,2295,Daniel Turner
Room 18,3,20,BBA,Thursday,Matthew Perez,2302,Daniel Turner
Room 18,3,20,BBA,Thursday,Isabella Green,2303,Daniel Turner
Room 18,3,21,BBA,Thursday,Daniel Turner,2310,Daniel Turner
Room 18,3,21,BBA,Thursday,Emily Moore,2311,Daniel Turner
Room 19,3,19,BBA,Thursday,David Martinez,2321,Matthew Perez
Room 19,3,19,BBA,Thursday,Jessica Thompson,2322,Matthew Perez
Room 19,3,20,BBA,Thursday,Matthew Perez,2329,Matthew Perez
Room 19,3,20,BBA,Thursday,Isabella Green,2330,Matthew Perez
Room 19,3,21,BBA,Thursday,Daniel Turner,2337,Matthew Perez
Room 19,3,21,BBA,Thursday,Emily Moore,2338,Matthew Perez
Room 19,3,22,BBA,Thursday,John Turner,2345,Matthew Perez
Room 19,3,22,BBA,Thursday,Olivia Ward,2346,Matthew Perez
Room 19,3,19,BBA,Thursday,David Martinez,2353,Matthew Perez
Room 19,3,19,BBA,Thursday,Jessica Thompson,2354,Matthew Perez
Room 19,3,20,BBA,Thursday,Matthew Perez,2361,Matthew Perez
Room 19,3,20,BBA,Thursday,Isabella Green,2362,Matthew Perez
Room 19,3,21,BBA,Thursday,Daniel Turner,2369,Matthew Perez
Room 19,3,21,BBA,Thursday,Emily Moore,2370,Matthew Perez
Room 19,3,22,BBA,Thursday,John Turner,2377,Matthew Perez
Room 19,3,22,BBA,Thursday,Olivia Ward,2378,Matthew Perez
Room 19,3,19,BBA,Thursday,David Martinez,2385,Matthew Perez
Room 19,3,19,BBA,Thursday,Jessica Thompson,2386,Matthew Perez
Room 19,3,20,BBA,Thursday,Matthew Perez,2393,Matthew Perez
Room 19,3,20,BBA,Thursday,Isabella Green,2394,Matthew Perez
Room 19,3,21,BBA,Thursday,Daniel Turner,2401,Matthew Perez
Room 19,3,21,BBA,Thursday,Emily Moore,2402,Matthew Perez
Room 19,3,22,BBA,Thursday,John Turner,2409,Matthew Perez
Room 19,3,22,BBA,Thursday,Olivia Ward,2410,Matthew Perez
Room 19,3,19,BBA,Thursday,David Martinez,2417,Matthew Perez
Room 19,3,19,BBA,Thursday,Jessica Thompson,2418,Matthew Perez
Room 19,3,20,BBA,Thursday,Matthew Perez,2425,Matthew Perez
Room 19,3,20,BBA,Thursday,Isabella Green,2426,Matthew Perez
Room 19,3,21,BBA,Thursday,Daniel Turner,2433,Matthew Perez
Room 19,3,21,BBA,Thursday,Emily Moore,2434,Matthew Perez
Room 20,3,19,BBA,Thursday,David Martinez,2444,David Martinez
Room 20,3,19,BBA,Thursday,Jessica Thompson,2445,David Martinez
Room 20,3,20,BBA,Thursday,Matthew Perez,2452,David Martinez
Room 20,3,20,BBA,Thursday,Isabella Green,2453,David Martinez
Room 20,3,21,BBA,Thursday,Daniel Turner,2460,David Martinez
Room 20,3,21,BBA,Thursday,Emily Moore,2461,David Martinez
Room 20,3,22,BBA,Thursday,John Turner,2468,David Martinez
Room 20,3,22,BBA,Thursday,Olivia Ward,2469,David Martinez
Room 20,3,19,BBA,Thursday,David Martinez,2476,David Martinez
Room 20,3,19,BBA,Thursday,Jessica Thompson,2477,David Martinez
Room 20,3,20,BBA,Thursday,Matthew Perez,2484,David Martinez
Room 20,3,20,BBA,Thursday,Isabella Green,2485,David Martinez
Room 20,3,21,BBA,Thursday,Daniel Turner,2492,David Martinez
Room 20,3,21,BBA,Thursday,Emily Moore,2493,David Martinez
Room 20,3,22,BBA,Thursday,John Turner,2500,David Martinez
Room 20,3,22,BBA,Thursday,Olivia Ward,2501,David Martinez
Room 20,3,19,BBA,Thursday,David Martinez,2508,David Martinez
Room 20,3,19,BBA,Thursday,Jessica Thompson,2509,David Martinez
Room 20,3,20,BBA,Thursday,Matthew Perez,2516,David Martinez
Room 20,3,20,BBA,Thursday,Isabella Green,2517,David Martinez
Room 20,3,21,BBA,Thursday,Daniel Turner,2524,David Martinez
Room 20,3,21,BBA,Thursday,Emily Moore,2525,David Martinez
Room 20,3,22,BBA,Thursday,John Turner,2532,David Martinez
Room 20,3,22,BBA,Thursday,Olivia Ward,2533,David Martinez
Room 20,3,19,BBA,Thursday,David Martinez,2540,David Martinez
Room 20,3,19,BBA,Thursday,Jessica Thompson,2541,David Martinez
Room 20,3,20,BBA,Thursday,Matthew Perez,2548,David Martinez
Room 20,3,20,BBA,Thursday,Isabella Green,2549,David Martinez
Room 20,3,21,BBA,Thursday,Daniel Turner,2556,David Martinez
Room 20,3,21,BBA,Thursday,Emily Moore,2557,David Martinez
Room 21,3,19,BBA,Thursday,David Martinez,2567,Matthew Perez
Room 21,3,19,BBA,Thursday,Jessica Thompson,2568,Matthew Perez
Room 21,3,20,BBA,Thursday,Matthew Perez,2575,Matthew Perez
Room 21,3,20,BBA,Thursday,Isabella Green,2576,Matthew Perez
Room 21,3,21,BBA,Thursday,Daniel Turner,2583,Matthew Perez
Room 21,3,21,BBA,Thursday,Emily Moore,2584,Matthew Perez
Room 21,3,22,BBA,Thursday,John Turner,2591,Matthew Perez
Room 21,3,22,BBA,Thursday,Olivia Ward,2592,Matthew Perez
Room 21,3,19,BBA,Thursday,David Martinez,2599,Matthew Perez
Room 21,3,19,BBA,Thursday,Jessica Thompson,2600,Matthew Perez
Room 21,3,20,BBA,Thursday,Matthew Perez,2607,Matthew Perez
Room 21,3,20,BBA,Thursday,Isabella Green,2608,Matthew Perez
Room 21,3,21,BBA,Thursday,Daniel Turner,2615,Matthew Perez
Room 21,3,21,BBA,Thursday,Emily Moore,2616,Matthew Perez
Room 21,3,22,BBA,Thursday,John Turner,2623,Matthew Perez
Room 21,3,22,BBA,Thursday,Olivia Ward,2624,Matthew Perez
Room 21,3,19,BBA,Thursday,David Martinez,2631,Matthew Perez
Room 21,3,19,BBA,Thursday,Jessica Thompson,2632,Matthew Perez
Room 21,3,20,BBA,Thursday,Matthew Perez,2639,Matthew Perez
Room 21,3,20,BBA,Thursday,Isabella Green,2640,Matthew Perez
Room 21,3,21,BBA,Thursday,Daniel Turner,2647,Matthew Perez
Room 21,3,21,BBA,Thursday,Emily Moore,2648,Matthew Perez
Room 21,3,22,BBA,Thursday,John Turner,2655,Matthew Perez
Room 21,3,22,BBA,Thursday,Olivia Ward,2656,Matthew Perez
Room 21,3,19,BBA,Thursday,David Martinez,2663,Matthew Perez
Room 21,3,19,BBA,Thursday,Jessica Thompson,2664,Matthew Perez
Room 21,3,20,BBA,Thursday,Matthew Perez,2671,Matthew Perez
Room 21,3,20,BBA,Thursday,Isabella Green,2672,Matthew Perez
Room 21,3,21,BBA,Thursday,Daniel Turner,2679,Matthew Perez
Room 21,3,21,BBA,Thursday,Emily Moore,2680,Matthew Perez
Room 22,3,19,BBA,Thursday,David Martinez,2690,Matthew Perez
Room 22,3,19,BBA,Thursday,Jessica Thompson,2691,Matthew Perez
Room 22,3,20,BBA,Thursday,Matthew Perez,2698,Matthew Perez
Room 22,3,20,BBA,Thursday,Isabella Green,2699,Matthew Perez
Room 22,3,21,BBA,Thursday,Daniel Turner,2706,Matthew Perez
Room 22,3,21,BBA,Thursday,Emily Moore,2707,Matthew Perez
Room 22,3,22,BBA,Thursday,John Turner,2714,Matthew Perez
Room 22,3,22,BBA,Thursday,Olivia Ward,2715,Matthew Perez
Room 22,3,19,BBA,Thursday,David Martinez,2722,Matthew Perez
Room 22,3,19,BBA,Thursday,Jessica Thompson,2723,Matthew Perez
Room 22,3,20,BBA,Thursday,Matthew Perez,2730,Matthew Perez
Room 22,3,20,BBA,Thursday,Isabella Green,2731,Matthew Perez
Room 22,3,21,BBA,Thursday,Daniel Turner,2738,Matthew Perez
Room 22,3,21,BBA,Thursday,Emily Moore,2739,Matthew Perez
Room 22,3,22,BBA,Thursday,John Turner,2746,Matthew Perez
Room 22,3,22,BBA,Thursday,Olivia Ward,2747,Matthew Perez
Room 22,3,19,BBA,Thursday,David Martinez,2754,Matthew Perez
Room 22,3,19,BBA,Thursday,Jessica Thompson,2755,Matthew Perez
Room 22,3,20,BBA,Thursday,Matthew Perez,2762,Matthew Perez
Room 22,3,20,BBA,Thursday,Isabella Green,2763,Matthew Perez
Room 22,3,21,BBA,Thursday,Daniel Turner,2770,Matthew Perez
Room 22,3,21,BBA,Thursday,Emily Moore,2771,Matthew Perez
Room 22,3,22,BBA,Thursday,John Turner,2778,Matthew Perez
Room 22,3,22,BBA,Thursday,Olivia Ward,2779,Matthew Perez
Room 22,3,19,BBA,Thursday,David Martinez,2786,Matthew Perez
Room 22,3,19,BBA,Thursday,Jessica Thompson,2787,Matthew Perez
Room 22,3,20,BBA,Thursday,Matthew Perez,2794,Matthew Perez
Room 22,3,20,BBA,Thursday,Isabella Green,2795,Matthew Perez
Room 22,3,21,BBA,Thursday,Daniel Turner,2802,Matthew Perez
Room 22,3,21,BBA,Thursday,Emily Moore,2803,Matthew Perez
